id	resistance	AMI	PAS	EMB	FLQ	INH	SM	RIF	ETH	PZA
Rv2315c	no	no	no	no	no	no	no	no	no	no
Rv2318	no	no	no	no	no	no	no	no	no	no
Rv2321c	no	no	no	no	no	no	no	no	no	no
Rv2322c	no	no	no	no	no	no	no	no	no	no
Rv2323c	no	no	no	no	no	no	no	no	no	no
Rv2324	no	no	no	no	no	no	no	no	no	no
Rv2327	no	no	no	no	no	no	no	no	no	no
Rv2329c	no	no	no	no	no	no	no	no	no	no
Rv2331A	no	no	no	no	no	no	no	no	no	no
Rv2334	no	no	no	no	no	no	no	no	no	no
Rv2335	no	no	no	no	no	no	no	no	no	no
Rv2336	no	no	no	no	no	no	no	no	no	no
Rv2337c	no	no	no	no	no	no	no	no	no	no
Rv2341	no	no	no	no	no	no	no	no	no	no
Rv2342	no	no	no	no	no	no	no	no	no	no
Rv2346c	no	no	no	no	no	no	no	no	no	no
Rv2348c	no	no	no	no	no	no	no	no	no	no
Rv2349c	no	no	no	no	no	no	no	no	no	no
Rv2350c	no	no	no	no	no	no	no	no	no	no
Rv2351c	no	no	no	no	no	no	no	no	no	no
Rv2354	no	no	no	no	no	no	no	no	no	no
Rv2355	no	no	no	no	no	no	no	no	no	no
Rv2356c	no	no	no	no	no	no	no	no	no	no
Rv2357c	no	no	no	no	no	no	no	no	no	no
Rv2360c	no	no	no	no	no	no	no	no	no	no
Rv2361c	no	no	no	no	no	no	no	no	no	no
Rv2362c	no	no	no	no	no	no	no	no	no	no
Rv2363	no	no	no	no	no	no	no	no	no	no
Rv2365c	no	no	no	no	no	no	no	no	no	no
Rv2369c	no	no	no	no	no	no	no	no	no	no
Rv2370c	no	no	no	no	no	no	no	no	no	no
Rv2375	no	no	no	no	no	no	no	no	no	no
Rv2377c	no	no	no	no	no	no	no	no	no	no
Rv2378c	no	no	no	no	no	no	no	no	no	no
Rv2379c	no	no	no	no	no	no	no	no	no	no
Rv2380c	no	no	no	no	no	no	no	no	no	no
Rv2381c	no	no	no	no	no	no	no	no	no	no
Rv2382c	no	no	no	no	no	no	no	no	no	no
Rv2383c	no	no	no	no	no	no	no	no	no	no
Rv2384	no	no	no	no	no	no	no	no	no	no
Rv2385	no	no	no	no	no	no	no	no	no	no
Rv2386c	no	no	no	no	no	no	no	no	no	no
Rv2387	no	no	no	no	no	no	no	no	no	no
Rv2393	no	no	no	no	no	no	no	no	no	no
Rv2394	no	no	no	no	no	no	no	no	no	no
Rv2395	no	no	no	no	no	no	no	no	no	no
Rv2395A	no	no	no	no	no	no	no	no	no	no
Rv2395B	no	no	no	no	no	no	no	no	no	no
Rv2400c	no	no	no	no	no	no	no	no	no	no
Rv2401	no	no	no	no	no	no	no	no	no	no
Rv2401A	no	no	no	no	no	no	no	no	no	no
Rv2403c	no	no	no	no	no	no	no	no	no	no
Rv2405	no	no	no	no	no	no	no	no	no	no
Rv2406c	no	no	no	no	no	no	no	no	no	no
Rv2413c	no	no	no	no	no	no	no	no	no	no
Rv2414c	no	no	no	no	no	no	no	no	no	no
Rv2415c	no	no	no	no	no	no	no	no	no	no
Rv2418c	no	no	no	no	no	no	no	no	no	no
Rv2420c	no	no	no	no	no	no	no	no	no	no
Rv2421c	no	no	no	no	no	no	no	no	no	no
Rv2422	no	no	no	no	no	no	no	no	no	no
Rv2423	no	no	no	no	no	no	no	no	no	no
Rv2424c	no	no	no	no	no	no	no	no	no	no
Rv2425c	no	no	no	no	no	no	no	no	no	no
Rv2426c	no	no	no	no	no	no	no	no	no	no
Rv2427c	no	no	no	no	no	no	no	no	no	no
Rv2428	yes	no	no	no	no	yes	no	no	no	no
Rv2429	no	no	no	no	no	no	no	no	no	no
Rv2432c	no	no	no	no	no	no	no	no	no	no
Rv2433c	no	no	no	no	no	no	no	no	no	no
Rv2434c	no	no	no	no	no	no	no	no	no	no
Rv2436	no	no	no	no	no	no	no	no	no	no
Rv2437	no	no	no	no	no	no	no	no	no	no
Rv2438A	no	no	no	no	no	no	no	no	no	no
Rv2439c	no	no	no	no	no	no	no	no	no	no
Rv2443	no	no	no	no	no	no	no	no	no	no
Rv2444c	no	no	no	no	no	no	no	no	no	no
Rv2445c	no	no	no	no	no	no	no	no	no	no
Rv2446c	no	no	no	no	no	no	no	no	no	no
Rv2447c	no	no	no	no	no	no	no	no	no	no
Rv2448c	no	no	no	no	no	no	no	no	no	no
Rv2451	no	no	no	no	no	no	no	no	no	no
Rv2452c	no	no	no	no	no	no	no	no	no	no
Rv2453c	no	no	no	no	no	no	no	no	no	no
Rv2458	no	no	no	no	no	no	no	no	no	no
Rv2463	no	no	no	no	no	no	no	no	no	no
Rv2467	no	no	no	no	no	no	no	no	no	no
Rv2468A	no	no	no	no	no	no	no	no	no	no
Rv2469c	no	no	no	no	no	no	no	no	no	no
Rv2471	no	no	no	no	no	no	no	no	no	no
Rv2472	no	no	no	no	no	no	no	no	no	no
Rv2473	no	no	no	no	no	no	no	no	no	no
Rv2474c	no	no	no	no	no	no	no	no	no	no
Rv2475c	no	no	no	no	no	no	no	no	no	no
Rv2479c	no	no	no	no	no	no	no	no	no	no
Rv2480c	no	no	no	no	no	no	no	no	no	no
Rv2481c	no	no	no	no	no	no	no	no	no	no
Rv2482c	no	no	no	no	no	no	no	no	no	no
Rv2484c	no	no	no	no	no	no	no	no	no	no
Rv2485c	no	no	no	no	no	no	no	no	no	no
Rv2486	no	no	no	no	no	no	no	no	no	no
Rv2489c	no	no	no	no	no	no	no	no	no	no
Rv2490a	no	no	no	no	no	no	no	no	no	no
Rv2491	no	no	no	no	no	no	no	no	no	no
Rv2492	no	no	no	no	no	no	no	no	no	no
Rv2495c	no	no	no	no	no	no	no	no	no	no
Rv2496c	no	no	no	no	no	no	no	no	no	no
Rv2497c	no	no	no	no	no	no	no	no	no	no
Rv2498c	no	no	no	no	no	no	no	no	no	no
Rv2499c	no	no	no	no	no	no	no	no	no	no
Rv2500c	no	no	no	no	no	no	no	no	no	no
Rv2501c	no	no	no	no	no	no	no	no	no	no
Rv2502c	no	no	no	no	no	no	no	no	no	no
Rv2503c	no	no	no	no	no	no	no	no	no	no
Rv2504c	no	no	no	no	no	no	no	no	no	no
Rv2507	no	no	no	no	no	no	no	no	no	no
Rv2508c	no	no	no	no	no	no	no	no	no	no
Rv2510c	no	no	no	no	no	no	no	no	no	no
Rv2512a	no	no	no	no	no	no	no	no	no	no
Rv2513	no	no	no	no	no	no	no	no	no	no
Rv2514c	no	no	no	no	no	no	no	no	no	no
Rv2515c	no	no	no	no	no	no	no	no	no	no
Rv2516c	no	no	no	no	no	no	no	no	no	no
Rv2517c	no	no	no	no	no	no	no	no	no	no
Rv2518c	no	no	no	no	no	no	no	no	no	no
Rv2520c	no	no	no	no	no	no	no	no	no	no
Rv2521	no	no	no	no	no	no	no	no	no	no
Rv2522c	no	no	no	no	no	no	no	no	no	no
Rv2523c	no	no	no	no	no	no	no	no	no	no
Rv2524c	no	no	no	no	no	no	no	no	no	no
Rv2525c	no	no	no	no	no	no	no	no	no	no
Rv2528c	no	no	no	no	no	no	no	no	no	no
Rv2529	no	no	no	no	no	no	no	no	no	no
Rv2531c	no	no	no	no	no	no	no	no	no	no
Rv2532c	no	no	no	no	no	no	no	no	no	no
Rv2536	no	no	no	no	no	no	no	no	no	no
Rv2537c	no	no	no	no	no	no	no	no	no	no
Rv2538c	no	no	no	no	no	no	no	no	no	no
Rv2539c	no	no	no	no	no	no	no	no	no	no
Rv2540c	no	no	no	no	no	no	no	no	no	no
Rv2541	no	no	no	no	no	no	no	no	no	no
Rv2548A	no	no	no	no	no	no	no	no	no	no
Rv2551c	no	no	no	no	no	no	no	no	no	no
Rv2552c	no	no	no	no	no	no	no	no	no	no
Rv2553c	no	no	no	no	no	no	no	no	no	no
Rv2555c	no	no	no	no	no	no	no	no	no	no
Rv2561	no	no	no	no	no	no	no	no	no	no
Rv2562	no	no	no	no	no	no	no	no	no	no
Rv2572c	no	no	no	no	no	no	no	no	no	no
Rv2573	no	no	no	no	no	no	no	no	no	no
Rv2579	no	no	no	no	no	no	no	no	no	no
Rv2580c	no	no	no	no	no	no	no	no	no	no
Rv2583c	no	no	no	no	no	no	no	no	no	no
Rv2584c	no	no	no	no	no	no	no	no	no	no
Rv2589	no	no	no	no	no	no	no	no	no	no
Rv2601	no	no	no	no	no	no	no	no	no	no
Rv2604c	no	no	no	no	no	no	no	no	no	no
Rv2605c	no	no	no	no	no	no	no	no	no	no
Rv2609c	no	no	no	no	no	no	no	no	no	no
Rv2610c	no	no	no	no	no	no	no	no	no	no
Rv2612c	no	no	no	no	no	no	no	no	no	no
Rv2614A	no	no	no	no	no	no	no	no	no	no
Rv2614c	no	no	no	no	no	no	no	no	no	no
Rv2616	no	no	no	no	no	no	no	no	no	no
Rv2617c	no	no	no	no	no	no	no	no	no	no
Rv2618	no	no	no	no	no	no	no	no	no	no
Rv2619c	no	no	no	no	no	no	no	no	no	no
Rv2620c	no	no	no	no	no	no	no	no	no	no
Rv2621c	no	no	no	no	no	no	no	no	no	no
Rv2622	no	no	no	no	no	no	no	no	no	no
Rv2640c	no	no	no	no	no	no	no	no	no	no
Rv2642	no	no	no	no	no	no	no	no	no	no
Rv2643	no	no	no	no	no	no	no	no	no	no
Rv2647	no	no	no	no	no	no	no	no	no	no
Rv2648	no	no	no	no	no	no	no	no	no	no
Rv2649	no	no	no	no	no	no	no	no	no	no
Rv2650c	no	no	no	no	no	no	no	no	no	no
Rv2651c	no	no	no	no	no	no	no	no	no	no
Rv2652c	no	no	no	no	no	no	no	no	no	no
Rv2655c	no	no	no	no	no	no	no	no	no	no
Rv2657c	no	no	no	no	no	no	no	no	no	no
Rv2660c	no	no	no	no	no	no	no	no	no	no
Rv2661c	no	no	no	no	no	no	no	no	no	no
Rv2662	no	no	no	no	no	no	no	no	no	no
Rv2663	no	no	no	no	no	no	no	no	no	no
Rv2664	no	no	no	no	no	no	no	no	no	no
Rv2665	no	no	no	no	no	no	no	no	no	no
Rv2666	no	no	no	no	no	no	no	no	no	no
Rv2668	no	no	no	no	no	no	no	no	no	no
Rv2670c	no	no	no	no	no	no	no	no	no	no
Rv2671	no	no	no	no	no	no	no	no	no	no
Rv2673	no	no	no	no	no	no	no	no	no	no
Rv2674	no	no	no	no	no	no	no	no	no	no
Rv2678c	no	no	no	no	no	no	no	no	no	no
Rv2679	no	no	no	no	no	no	no	no	no	no
Rv2680	no	no	no	no	no	no	no	no	no	no
Rv2681	no	no	no	no	no	no	no	no	no	no
Rv2683	no	no	no	no	no	no	no	no	no	no
Rv2689c	no	no	no	no	no	no	no	no	no	no
Rv2690c	no	no	no	no	no	no	no	no	no	no
Rv2693c	no	no	no	no	no	no	no	no	no	no
Rv2694c	no	no	no	no	no	no	no	no	no	no
Rv2695	no	no	no	no	no	no	no	no	no	no
Rv2696c	no	no	no	no	no	no	no	no	no	no
Rv2697c	no	no	no	no	no	no	no	no	no	no
Rv2698	no	no	no	no	no	no	no	no	no	no
Rv2699c	no	no	no	no	no	no	no	no	no	no
Rv2700	no	no	no	no	no	no	no	no	no	no
Rv2701c	no	no	no	no	no	no	no	no	no	no
Rv2704	no	no	no	no	no	no	no	no	no	no
Rv2705c	no	no	no	no	no	no	no	no	no	no
Rv2706c	no	no	no	no	no	no	no	no	no	no
Rv2707	no	no	no	no	no	no	no	no	no	no
Rv2708c	no	no	no	no	no	no	no	no	no	no
Rv2709	no	no	no	no	no	no	no	no	no	no
Rv2711	no	no	no	no	no	no	no	no	no	no
Rv2712c	no	no	no	no	no	no	no	no	no	no
Rv2714	no	no	no	no	no	no	no	no	no	no
Rv2719c	no	no	no	no	no	no	no	no	no	no
Rv2721c	no	no	no	no	no	no	no	no	no	no
Rv2722	no	no	no	no	no	no	no	no	no	no
Rv2725c	no	no	no	no	no	no	no	no	no	no
Rv2726c	no	no	no	no	no	no	no	no	no	no
Rv2727c	no	no	no	no	no	no	no	no	no	no
Rv2728c	no	no	no	no	no	no	no	no	no	no
Rv2729c	no	no	no	no	no	no	no	no	no	no
Rv2730	no	no	no	no	no	no	no	no	no	no
Rv2731	no	no	no	no	no	no	no	no	no	no
Rv2732c	no	no	no	no	no	no	no	no	no	no
Rv2734	no	no	no	no	no	no	no	no	no	no
Rv2735c	no	no	no	no	no	no	no	no	no	no
Rv2738c	no	no	no	no	no	no	no	no	no	no
Rv2739c	no	no	no	no	no	no	no	no	no	no
Rv2742c	no	no	no	no	no	no	no	no	no	no
Rv2743c	no	no	no	no	no	no	no	no	no	no
Rv2746c	no	no	no	no	no	no	no	no	no	no
Rv2749	no	no	no	no	no	no	no	no	no	no
Rv2753c	no	no	no	no	no	no	no	no	no	no
Rv2755c	no	no	no	no	no	no	no	no	no	no
Rv2756c	no	no	no	no	no	no	no	no	no	no
Rv2761c	no	no	no	no	no	no	no	no	no	no
Rv2762c	no	no	no	no	no	no	no	no	no	no
Rv2763c	no	no	no	no	no	no	no	no	no	no
Rv2765	no	no	no	no	no	no	no	no	no	no
Rv2767c	no	no	no	no	no	no	no	no	no	no
Rv2771c	no	no	no	no	no	no	no	no	no	no
Rv2772c	no	no	no	no	no	no	no	no	no	no
Rv2773c	no	no	no	no	no	no	no	no	no	no
Rv2774c	no	no	no	no	no	no	no	no	no	no
Rv2775	no	no	no	no	no	no	no	no	no	no
Rv2777c	no	no	no	no	no	no	no	no	no	no
Rv2778c	no	no	no	no	no	no	no	no	no	no
Rv2779c	no	no	no	no	no	no	no	no	no	no
Rv2781c	no	no	no	no	no	no	no	no	no	no
Rv2784c	no	no	no	no	no	no	no	no	no	no
Rv2786c	no	no	no	no	no	no	no	no	no	no
Rv2790c	no	no	no	no	no	no	no	no	no	no
Rv2794c	no	no	no	no	no	no	no	no	no	no
Rv2795c	no	no	no	no	no	no	no	no	no	no
Rv2796c	no	no	no	no	no	no	no	no	no	no
Rv2799	no	no	no	no	no	no	no	no	no	no
Rv2802c	no	no	no	no	no	no	no	no	no	no
Rv2803	no	no	no	no	no	no	no	no	no	no
Rv2804c	no	no	no	no	no	no	no	no	no	no
Rv2805	no	no	no	no	no	no	no	no	no	no
Rv2806	no	no	no	no	no	no	no	no	no	no
Rv2807	no	no	no	no	no	no	no	no	no	no
Rv2808	no	no	no	no	no	no	no	no	no	no
Rv2809	no	no	no	no	no	no	no	no	no	no
Rv2810c	no	no	no	no	no	no	no	no	no	no
Rv2811	no	no	no	no	no	no	no	no	no	no
Rv2812	no	no	no	no	no	no	no	no	no	no
Rv2813	no	no	no	no	no	no	no	no	no	no
Rv2814c	no	no	no	no	no	no	no	no	no	no
Rv2815c	no	no	no	no	no	no	no	no	no	no
Rv2825c	no	no	no	no	no	no	no	no	no	no
Rv2826c	no	no	no	no	no	no	no	no	no	no
Rv2827c	no	no	no	no	no	no	no	no	no	no
Rv2828A	no	no	no	no	no	no	no	no	no	no
Rv2828c	no	no	no	no	no	no	no	no	no	no
Rv2831	no	no	no	no	no	no	no	no	no	no
Rv2833c	no	no	no	no	no	no	no	no	no	no
Rv2836c	no	no	no	no	no	no	no	no	no	no
Rv2840c	no	no	no	no	no	no	no	no	no	no
Rv2843	no	no	no	no	no	no	no	no	no	no
Rv2844	no	no	no	no	no	no	no	no	no	no
Rv2845c	no	no	no	no	no	no	no	no	no	no
Rv2847c	no	no	no	no	no	no	no	no	no	no
Rv2848c	no	no	no	no	no	no	no	no	no	no
Rv2849c	no	no	no	no	no	no	no	no	no	no
Rv2850c	no	no	no	no	no	no	no	no	no	no
Rv2854	no	no	no	no	no	no	no	no	no	no
Rv2855	no	no	no	no	no	no	no	no	no	no
Rv2856	no	no	no	no	no	no	no	no	no	no
Rv2858c	no	no	no	no	no	no	no	no	no	no
Rv2867c	no	no	no	no	no	no	no	no	no	no
Rv2868c	no	no	no	no	no	no	no	no	no	no
Rv2870c	no	no	no	no	no	no	no	no	no	no
Rv2877c	no	no	no	no	no	no	no	no	no	no
Rv2879c	no	no	no	no	no	no	no	no	no	no
Rv2880c	no	no	no	no	no	no	no	no	no	no
Rv2881c	no	no	no	no	no	no	no	no	no	no
Rv2888c	no	no	no	no	no	no	no	no	no	no
Rv2900c	no	no	no	no	no	no	no	no	no	no
Rv2911	no	no	no	no	no	no	no	no	no	no
Rv2914c	no	no	no	no	no	no	no	no	no	no
Rv2922A	no	no	no	no	no	no	no	no	no	no
Rv2924c	no	no	no	no	no	no	no	no	no	no
Rv2943	no	no	no	no	no	no	no	no	no	no
Rv2943A	no	no	no	no	no	no	no	no	no	no
Rv2949c	no	no	no	no	no	no	no	no	no	no
Rv2953	no	no	no	no	no	no	no	no	no	no
Rv2954c	no	no	no	no	no	no	no	no	no	no
Rv2955c	no	no	no	no	no	no	no	no	no	no
Rv2956	no	no	no	no	no	no	no	no	no	no
Rv2960c	no	no	no	no	no	no	no	no	no	no
Rv2961	no	no	no	no	no	no	no	no	no	no
Rv2965c	no	no	no	no	no	no	no	no	no	no
Rv2966c	no	no	no	no	no	no	no	no	no	no
Rv2968c	no	no	no	no	no	no	no	no	no	no
Rv2970A	no	no	no	no	no	no	no	no	no	no
Rv2972c	no	no	no	no	no	no	no	no	no	no
Rv2974c	no	no	no	no	no	no	no	no	no	no
Rv2975a	no	no	no	no	no	no	no	no	no	no
Rv2975c	no	no	no	no	no	no	no	no	no	no
Rv2976c	no	no	no	no	no	no	no	no	no	no
Rv2977c	no	no	no	no	no	no	no	no	no	no
Rv2980	no	no	no	no	no	no	no	no	no	no
Rv2981c	no	no	no	no	no	no	no	no	no	no
Rv2983	no	no	no	no	no	no	no	no	no	no
Rv2987c	no	no	no	no	no	no	no	no	no	no
Rv2988c	no	no	no	no	no	no	no	no	no	no
Rv2989	no	no	no	no	no	no	no	no	no	no
Rv2990c	no	no	no	no	no	no	no	no	no	no
Rv2991	no	no	no	no	no	no	no	no	no	no
Rv2992c	no	no	no	no	no	no	no	no	no	no
Rv2993c	no	no	no	no	no	no	no	no	no	no
Rv2995c	no	no	no	no	no	no	no	no	no	no
Rv2996c	no	no	no	no	no	no	no	no	no	no
Rv2997	no	no	no	no	no	no	no	no	no	no
Rv2998	no	no	no	no	no	no	no	no	no	no
Rv2999	no	no	no	no	no	no	no	no	no	no
Rv3001c	no	no	no	no	no	no	no	no	no	no
Rv3002c	no	no	no	no	no	no	no	no	no	no
Rv3003c	no	no	no	no	no	no	no	no	no	no
Rv3005c	no	no	no	no	no	no	no	no	no	no
Rv3006	no	no	no	no	no	no	no	no	no	no
Rv3007c	no	no	no	no	no	no	no	no	no	no
Rv3008	no	no	no	no	no	no	no	no	no	no
Rv3009c	no	no	no	no	no	no	no	no	no	no
Rv3010c	no	no	no	no	no	no	no	no	no	no
Rv3011c	no	no	no	no	no	no	no	no	no	no
Rv3012c	no	no	no	no	no	no	no	no	no	no
Rv3013	no	no	no	no	no	no	no	no	no	no
Rv3014c	no	no	no	no	no	no	no	no	no	no
Rv3015c	no	no	no	no	no	no	no	no	no	no
Rv3016	no	no	no	no	no	no	no	no	no	no
Rv3017c	no	no	no	no	no	no	no	no	no	no
Rv3019c	no	no	no	no	no	no	no	no	no	no
Rv3020c	no	no	no	no	no	no	no	no	no	no
Rv3021c	no	no	no	no	no	no	no	no	no	no
Rv3026c	no	no	no	no	no	no	no	no	no	no
Rv3027c	no	no	no	no	no	no	no	no	no	no
Rv3031	no	no	no	no	no	no	no	no	no	no
Rv3032A	no	no	no	no	no	no	no	no	no	no
Rv3033	no	no	no	no	no	no	no	no	no	no
Rv3038c	no	no	no	no	no	no	no	no	no	no
Rv3039c	no	no	no	no	no	no	no	no	no	no
Rv3040c	no	no	no	no	no	no	no	no	no	no
Rv3042c	no	no	no	no	no	no	no	no	no	no
Rv3044	no	no	no	no	no	no	no	no	no	no
Rv3045	no	no	no	no	no	no	no	no	no	no
Rv3046c	no	no	no	no	no	no	no	no	no	no
Rv3047c	no	no	no	no	no	no	no	no	no	no
Rv3053c	no	no	no	no	no	no	no	no	no	no
Rv3054c	no	no	no	no	no	no	no	no	no	no
Rv3055	no	no	no	no	no	no	no	no	no	no
Rv3056	no	no	no	no	no	no	no	no	no	no
Rv3060c	no	no	no	no	no	no	no	no	no	no
Rv3062	no	no	no	no	no	no	no	no	no	no
Rv3064c	no	no	no	no	no	no	no	no	no	no
Rv3066	no	no	no	no	no	no	no	no	no	no
Rv3068c	no	no	no	no	no	no	no	no	no	no
Rv3071	no	no	no	no	no	no	no	no	no	no
Rv3074	no	no	no	no	no	no	no	no	no	no
Rv3076	no	no	no	no	no	no	no	no	no	no
Rv3077	no	no	no	no	no	no	no	no	no	no
Rv3078	no	no	no	no	no	no	no	no	no	no
Rv3080c	no	no	no	no	no	no	no	no	no	no
Rv3081	no	no	no	no	no	no	no	no	no	no
Rv3087	no	no	no	no	no	no	no	no	no	no
Rv3088	no	no	no	no	no	no	no	no	no	no
Rv3090	no	no	no	no	no	no	no	no	no	no
Rv3091	no	no	no	no	no	no	no	no	no	no
Rv3092c	no	no	no	no	no	no	no	no	no	no
Rv3096	no	no	no	no	no	no	no	no	no	no
Rv3097c	no	no	no	no	no	no	no	no	no	no
Rv3098A	no	no	no	no	no	no	no	no	no	no
Rv3098c	no	no	no	no	no	no	no	no	no	no
Rv3099c	no	no	no	no	no	no	no	no	no	no
Rv3103c	no	no	no	no	no	no	no	no	no	no
Rv3104c	no	no	no	no	no	no	no	no	no	no
Rv3107c	no	no	no	no	no	no	no	no	no	no
Rv3108	no	no	no	no	no	no	no	no	no	no
Rv3109	no	no	no	no	no	no	no	no	no	no
Rv3112	no	no	no	no	no	no	no	no	no	no
Rv3113	no	no	no	no	no	no	no	no	no	no
Rv3114	no	no	no	no	no	no	no	no	no	no
Rv3116	no	no	no	no	no	no	no	no	no	no
Rv3117	no	no	no	no	no	no	no	no	no	no
Rv3119	no	no	no	no	no	no	no	no	no	no
Rv3120	no	no	no	no	no	no	no	no	no	no
Rv3122	no	no	no	no	no	no	no	no	no	no
Rv3123	no	no	no	no	no	no	no	no	no	no
Rv3129	no	no	no	no	no	no	no	no	no	no
Rv3130c	no	no	no	no	no	no	no	no	no	no
Rv3136A	no	no	no	no	no	no	no	no	no	no
Rv3138	no	no	no	no	no	no	no	no	no	no
Rv3141	no	no	no	no	no	no	no	no	no	no
Rv3142c	no	no	no	no	no	no	no	no	no	no
Rv3154	no	no	no	no	no	no	no	no	no	no
Rv3160c	no	no	no	no	no	no	no	no	no	no
Rv3161c	no	no	no	no	no	no	no	no	no	no
Rv3162c	no	no	no	no	no	no	no	no	no	no
Rv3163c	no	no	no	no	no	no	no	no	no	no
Rv3164c	no	no	no	no	no	no	no	no	no	no
Rv3165c	no	no	no	no	no	no	no	no	no	no
Rv3166c	no	no	no	no	no	no	no	no	no	no
Rv3169	no	no	no	no	no	no	no	no	no	no
Rv3171c	no	no	no	no	no	no	no	no	no	no
Rv3172c	no	no	no	no	no	no	no	no	no	no
Rv3173c	no	no	no	no	no	no	no	no	no	no
Rv3175	no	no	no	no	no	no	no	no	no	no
Rv3177	no	no	no	no	no	no	no	no	no	no
Rv3178a	no	no	no	no	no	no	no	no	no	no
Rv3184	no	no	no	no	no	no	no	no	no	no
Rv3185	no	no	no	no	no	no	no	no	no	no
Rv3186	no	no	no	no	no	no	no	no	no	no
Rv3187	no	no	no	no	no	no	no	no	no	no
Rv3189	no	no	no	no	no	no	no	no	no	no
Rv3190A	no	no	no	no	no	no	no	no	no	no
Rv3190c	no	no	no	no	no	no	no	no	no	no
Rv3191c	no	no	no	no	no	no	no	no	no	no
Rv3194c	no	no	no	no	no	no	no	no	no	no
Rv3195	no	no	no	no	no	no	no	no	no	no
Rv3196	no	no	no	no	no	no	no	no	no	no
Rv3196A	no	no	no	no	no	no	no	no	no	no
Rv3200c	no	no	no	no	no	no	no	no	no	no
Rv3204	no	no	no	no	no	no	no	no	no	no
Rv3205c	no	no	no	no	no	no	no	no	no	no
Rv3206c	no	no	no	no	no	no	no	no	no	no
Rv3207c	no	no	no	no	no	no	no	no	no	no
Rv3208A	no	no	no	no	no	no	no	no	no	no
Rv3210c	no	no	no	no	no	no	no	no	no	no
Rv3212	no	no	no	no	no	no	no	no	no	no
Rv3214	no	no	no	no	no	no	no	no	no	no
Rv3215	no	no	no	no	no	no	no	no	no	no
Rv3216	no	no	no	no	no	no	no	no	no	no
Rv3217c	no	no	no	no	no	no	no	no	no	no
Rv3218	no	no	no	no	no	no	no	no	no	no
Rv3222c	no	no	no	no	no	no	no	no	no	no
Rv3225c	no	no	no	no	no	no	no	no	no	no
Rv3226c	no	no	no	no	no	no	no	no	no	no
Rv3227	no	no	no	no	no	no	no	no	no	no
Rv3228	no	no	no	no	no	no	no	no	no	no
Rv3229c	no	no	no	no	no	no	no	no	no	no
Rv3231c	no	no	no	no	no	no	no	no	no	no
Rv3232c	no	no	no	no	no	no	no	no	no	no
Rv3233c	no	no	no	no	no	no	no	no	no	no
Rv3234c	no	no	no	no	no	no	no	no	no	no
Rv3235	no	no	no	no	no	no	no	no	no	no
Rv3236c	no	no	no	no	no	no	no	no	no	no
Rv3237c	no	no	no	no	no	no	no	no	no	no
Rv3238c	no	no	no	no	no	no	no	no	no	no
Rv3241c	no	no	no	no	no	no	no	no	no	no
Rv3242c	no	no	no	no	no	no	no	no	no	no
Rv3243c	no	no	no	no	no	no	no	no	no	no
Rv3247c	no	no	no	no	no	no	no	no	no	no
Rv3248c	no	no	no	no	no	no	no	no	no	no
Rv3249c	no	no	no	no	no	no	no	no	no	no
Rv3250c	no	no	no	no	no	no	no	no	no	no
Rv3251c	no	no	no	no	no	no	no	no	no	no
Rv3252c	no	no	no	no	no	no	no	no	no	no
Rv3255c	no	no	no	no	no	no	no	no	no	no
Rv3256c	no	no	no	no	no	no	no	no	no	no
Rv3257c	no	no	no	no	no	no	no	no	no	no
Rv3258c	no	no	no	no	no	no	no	no	no	no
Rv3259	no	no	no	no	no	no	no	no	no	no
Rv3261	no	no	no	no	no	no	no	no	no	no
Rv3263	no	no	no	no	no	no	no	no	no	no
Rv3264c	yes	no	no	yes	no	no	no	no	no	no
Rv3265c	no	no	no	no	no	no	no	no	no	no
Rv3266c	yes	no	no	yes	no	no	no	no	no	no
Rv3267	no	no	no	no	no	no	no	no	no	no
Rv3268	no	no	no	no	no	no	no	no	no	no
Rv3271c	no	no	no	no	no	no	no	no	no	no
Rv3273	no	no	no	no	no	no	no	no	no	no
Rv3275c	no	no	no	no	no	no	no	no	no	no
Rv3276c	no	no	no	no	no	no	no	no	no	no
Rv3277	no	no	no	no	no	no	no	no	no	no
Rv3278c	no	no	no	no	no	no	no	no	no	no
Rv3279c	no	no	no	no	no	no	no	no	no	no
Rv3280	no	no	no	no	no	no	no	no	no	no
Rv3281	no	no	no	no	no	no	no	no	no	no
Rv3283	no	no	no	no	no	no	no	no	no	no
Rv3285	no	no	no	no	no	no	no	no	no	no
Rv3288c	no	no	no	no	no	no	no	no	no	no
Rv3289c	no	no	no	no	no	no	no	no	no	no
Rv3290c	no	no	no	no	no	no	no	no	no	no
Rv3291c	no	no	no	no	no	no	no	no	no	no
Rv3295	no	no	no	no	no	no	no	no	no	no
Rv3296	no	no	no	no	no	no	no	no	no	no
Rv3298c	no	no	no	no	no	no	no	no	no	no
Rv3299c	no	no	no	no	no	no	no	no	no	no
Rv3300c	no	no	no	no	no	no	no	no	no	no
Rv3303c	no	no	no	no	no	no	no	no	no	no
Rv3304	no	no	no	no	no	no	no	no	no	no
Rv3305c	no	no	no	no	no	no	no	no	no	no
Rv3306c	no	no	no	no	no	no	no	no	no	no
Rv3307	no	no	no	no	no	no	no	no	no	no
Rv3308	no	no	no	no	no	no	no	no	no	no
Rv3309c	no	no	no	no	no	no	no	no	no	no
Rv3310	no	no	no	no	no	no	no	no	no	no
